192,66372
192.1,66325
192.2,66419
192.3,66507
192.4,65699
192.5,65822
192.6,66000
192.7,65890
192.8,66273
192.9,66109
193,66522
193.1,66290
193.2,66044
193.3,66341
193.4,65972
193.5,66359
193.6,66044
193.7,66074
193.8,65590
193.9,65497
194,66250
194.1,65807
194.2,65742
194.3,66012
194.4,65769
194.5,65820
194.6,65373
194.7,65679
194.8,65538
194.9,65216
195,65054
195.1,65260
195.2,65506
195.3,65560
195.4,65504
195.5,65578
195.6,65345
195.7,65689
195.8,65909
195.9,65912
196,65623
196.1,65887
196.2,65532
196.3,65747
196.4,65878
196.5,65807
196.6,66019
196.7,66909
196.8,67891
196.9,68639
197,69345
197.1,69963
197.2,71386
197.3,72153
197.4,74109
197.5,75810
197.6,78066
197.7,81463
197.8,85814
197.9,89704
198,93590
198.1,100323
198.2,105585
198.3,111767
198.4,118214
198.5,124444
198.6,130185
198.7,134527
198.8,139028
198.9,141727
199,144036
199.1,146089
199.2,146745
199.3,147090
199.4,146886
199.5,147192
199.6,145595
199.7,143871
199.8,141341
199.9,137660
200,134185
200.1,129919
200.2,124923
200.3,119002
200.4,113393
200.5,107938
200.6,101371
200.7,95721
200.8,90148
200.9,85087
201,80622
201.1,77169
201.2,74020
201.3,71404
201.4,69381
201.5,67696
201.6,66753
201.7,66071
201.8,66055
201.9,65742
202,65844
202.1,65319
202.2,65142
202.3,65078
202.4,64625
202.5,64596
202.6,64213
202.7,64561
202.8,63971
202.9,64461
203,64325
203.1,64398
203.2,64137
203.3,64093
203.4,64072
203.5,64437
203.6,64310
203.7,64493
203.8,64374
203.9,63863
204,63778
204.1,63149
204.2,63668
204.3,63657
204.4,63865
204.5,63733
204.6,63817
204.7,63890
204.8,64085
204.9,64129
205,63640

