192,67286
192.1,67228
192.2,67014
192.3,67203
192.4,66661
192.5,66825
192.6,66663
192.7,66932
192.8,66503
192.9,66615
193,66150
193.1,66739
193.2,66252
193.3,66568
193.4,65948
193.5,66140
193.6,65949
193.7,66204
193.8,65872
193.9,66145
194,66072
194.1,65601
194.2,66137
194.3,65864
194.4,65815
194.5,65676
194.6,65763
194.7,65984
194.8,65376
194.9,65699
195,65806
195.1,65410
195.2,65634
195.3,65451
195.4,65213
195.5,65708
195.6,65947
195.7,65602
195.8,65477
195.9,65803
196,65286
196.1,65858
196.2,65829
196.3,65880
196.4,66502
196.5,66786
196.6,66729
196.7,67254
196.8,68396
196.9,68655
197,69302
197.1,69959
197.2,71251
197.3,72665
197.4,74046
197.5,76302
197.6,79232
197.7,82256
197.8,86459
197.9,90652
198,95801
198.1,101147
198.2,107152
198.3,113187
198.4,119699
198.5,126329
198.6,131491
198.7,137052
198.8,141888
198.9,145605
199,148097
199.1,149867
199.2,150731
199.3,150966
199.4,149896
199.5,148662
199.6,146626
199.7,144959
199.8,142041
199.9,139145
200,135452
200.1,131350
200.2,126087
200.3,120445
200.4,113567
200.5,108476
200.6,102766
200.7,96993
200.8,90815
200.9,85891
201,80906
201.1,77127
201.2,73231
201.3,71324
201.4,69325
201.5,68675
201.6,67711
201.7,67230
201.8,66278
201.9,66340
202,65697
202.1,65175
202.2,65460
202.3,65238
202.4,64977
202.5,64528
202.6,64688
202.7,64473
202.8,64304
202.9,64291
203,64113
203.1,64886
203.2,64935
203.3,64335
203.4,63975
203.5,64425
203.6,64335
203.7,64452
203.8,64039
203.9,63861
204,64088
204.1,64597
204.2,64300
204.3,64320
204.4,64318
204.5,64682
204.6,64593
204.7,64110
204.8,64714
204.9,64185
205,63860

