192,66469
192.1,67046
192.2,66213
192.3,66644
192.4,66575
192.5,66327
192.6,66164
192.7,65585
192.8,66820
192.9,65614
193,66019
193.1,65948
193.2,66040
193.3,66357
193.4,65544
193.5,65838
193.6,65445
193.7,65582
193.8,66068
193.9,65823
194,66183
194.1,65762
194.2,65530
194.3,65459
194.4,64957
194.5,65279
194.6,65538
194.7,65420
194.8,65046
194.9,65742
195,65453
195.1,65580
195.2,65396
195.3,65163
195.4,65101
195.5,65611
195.6,65682
195.7,65056
195.8,65204
195.9,65664
196,65336
196.1,65683
196.2,65816
196.3,65960
196.4,66240
196.5,66149
196.6,66639
196.7,67759
196.8,67375
196.9,68000
197,68216
197.1,69462
197.2,70598
197.3,71536
197.4,72757
197.5,74764
197.6,77474
197.7,80255
197.8,83897
197.9,87193
198,91292
198.1,95974
198.2,100959
198.3,106340
198.4,111434
198.5,117372
198.6,123125
198.7,128100
198.8,132203
198.9,135446
199,138271
199.1,141124
199.2,141576
199.3,142555
199.4,143738
199.5,142113
199.6,141324
199.7,139382
199.8,137921
199.9,135959
200,133141
200.1,129595
200.2,124771
200.3,119597
200.4,113953
200.5,108048
200.6,102386
200.7,95398
200.8,90323
200.9,85374
201,81159
201.1,77060
201.2,74506
201.3,71743
201.4,69836
201.5,68865
201.6,67679
201.7,67032
201.8,66201
201.9,66008
202,65141
202.1,64950
202.2,64766
202.3,64406
202.4,64203
202.5,64074
202.6,64390
202.7,64566
202.8,64358
202.9,64622
203,64576
203.1,64392
203.2,64438
203.3,64717
203.4,64134
203.5,64225
203.6,64086
203.7,64052
203.8,64081
203.9,63889
204,63976
204.1,63963
204.2,63774
204.3,63942
204.4,64297
204.5,64251
204.6,64176
204.7,63664
204.8,63873
204.9,63708
205,63444

